,contributors,coordinates,created_at,display_text_range,entities.hashtags,entities.media,entities.symbols,entities.urls,entities.user_mentions,extended_entities.media,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,metadata.iso_language_code,metadata.result_type,place,place.bounding_box.coordinates,place.bounding_box.type,place.contained_within,place.country,place.country_code,place.full_name,place.id,place.name,place.place_type,place.url,possibly_sensitive,quoted_status.contributors,quoted_status.coordinates,quoted_status.created_at,quoted_status.display_text_range,quoted_status.entities.hashtags,quoted_status.entities.media,quoted_status.entities.symbols,quoted_status.entities.urls,quoted_status.entities.user_mentions,quoted_status.extended_entities.media,quoted_status.favorite_count,quoted_status.favorited,quoted_status.full_text,quoted_status.geo,quoted_status.id,quoted_status.id_str,quoted_status.in_reply_to_screen_name,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.is_quote_status,quoted_status.lang,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.place,quoted_status.possibly_sensitive,quoted_status.quoted_status_id,quoted_status.quoted_status_id_str,quoted_status.retweet_count,quoted_status.retweeted,quoted_status.source,quoted_status.truncated,quoted_status.user.contributors_enabled,quoted_status.user.created_at,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.description,quoted_status.user.entities.description.urls,quoted_status.user.entities.url.urls,quoted_status.user.favourites_count,quoted_status.user.follow_request_sent,quoted_status.user.followers_count,quoted_status.user.following,quoted_status.user.friends_count,quoted_status.user.geo_enabled,quoted_status.user.has_extended_profile,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.is_translation_enabled,quoted_status.user.is_translator,quoted_status.user.lang,quoted_status.user.listed_count,quoted_status.user.location,quoted_status.user.name,quoted_status.user.notifications,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_banner_url,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.protected,quoted_status.user.screen_name,quoted_status.user.statuses_count,quoted_status.user.time_zone,quoted_status.user.translator_type,quoted_status.user.url,quoted_status.user.utc_offset,quoted_status.user.verified,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,source,truncated,user.contributors_enabled,user.created_at,user.default_profile,user.default_profile_image,user.description,user.entities.description.urls,user.entities.url.urls,user.favourites_count,user.follow_request_sent,user.followers_count,user.following,user.friends_count,user.geo_enabled,user.has_extended_profile,user.id,user.id_str,user.is_translation_enabled,user.is_translator,user.lang,user.listed_count,user.location,user.name,user.notifications,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_banner_url,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.protected,user.screen_name,user.statuses_count,user.time_zone,user.translator_type,user.url,user.utc_offset,user.verified
160,,,2020-05-27 02:04:02+00:00,"[0, 121]","[{'text': 'プログラミング', 'indices': [80, 88]}, {'text': 'プログラミング学習', 'indices': [99, 109]}, {'text': '駆け出しエンジニア', 'indices': [111, 121]}]",,[],"[{'url': 'https://t.co/shGCYKEVde', 'expanded_url': 'https://twitter.com/rk611/status/1265457799049252864', 'display_url': 'twitter.com/rk611/status/1…', 'indices': [122, 145]}]",[],,17,False,"エラー対応でハマって解決できず挫折する方は多いかもしれませんが、むしろそういう困難に出会った時にこそ｢やってやるぞ｣って没頭できるかが分岐点。
没頭できる人は #プログラミング やっていけます。

#プログラミング学習 
#駆け出しエンジニア https://t.co/shGCYKEVde",,1265463746169679872,1265463746169679872,,,,,,True,ja,ja,recent,,,,,,,,,,,,False,,,Wed May 27 01:40:25 +0000 2020,"[0, 135]",[],,[],[],[],,44.0,False,"ITエンジニアになりたいという人が最近増えてて嬉しい。その反面、プログラミングは向き不向きが出やすいので、稼げそうだから、リモートで働けそうだから、というだけだと正直難しいと思う。
毎日プログラミングすることになるので、プログラミングやってて楽しいかどうかはとても重要。",,1.2654577990492529e+18,1265457799049252864,,,,,,False,ja,ja,recent,,,,,5.0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,False,Mon Oct 19 03:28:37 +0000 2009,False,False,【元ニート起業家】ITエンジニア30万人が登録する転職/学習サービスpaizaのCEO。 「プログラミングって楽しい！」を広め、日本からGAFAが生まれる未来をつくってます。『経営』×『キャリア』×『プログラミング』についてつぶやきます。弊社求人 https://t.co/lW5Q0hW9FG,"[{'url': 'https://t.co/lW5Q0hW9FG', 'expanded_url': 'http://en-gage.net/gi-no_career/', 'display_url': 'en-gage.net/gi-no_career/', 'indices': [124, 147]}]","[{'url': 'https://t.co/emxLFqVCx2', 'expanded_url': 'https://paiza.jp', 'display_url': 'paiza.jp', 'indices': [0, 23]}]",13660.0,False,1263.0,False,1117.0,False,False,83513175.0,83513175,False,False,,27.0,表参道あたり,片山 良平@paiza代表/一緒に働きたい人募集中,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,https://pbs.twimg.com/profile_banners/83513175/1577445888,http://pbs.twimg.com/profile_images/1147771851449364480/8EEZ6QKn_normal.jpg,https://pbs.twimg.com/profile_images/1147771851449364480/8EEZ6QKn_normal.jpg,1F98C7,C6E2EE,DAECF4,663B12,True,False,rk611,6957.0,,none,https://t.co/emxLFqVCx2,,False,1.2654577990492529e+18,1265457799049252864,3,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,False,Tue Mar 17 02:12:00 +0000 2020,True,False,"フリーランスのシステムエンジニアです。
2005年から2019年2月末まで会社員としてシステムエンジニア、アーキテクトとして開発業務に携わり、以降はフリーランスのシステムエンジニアとして活動しております。
Webアプリケーション開発を中心にPerl, Java, PHP, JavaScript等、言語経験は豊富です。",[],"[{'url': 'https://t.co/RlgCRR390V', 'expanded_url': 'https://optimal-sdw.com', 'display_url': 'optimal-sdw.com', 'indices': [0, 23]}]",244,False,78,False,85,False,True,1239736116867039232,1239736116867039232,False,False,,1,神奈川県,山口 慎二@フリーランスSE,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1239736116867039232/1586306260,http://pbs.twimg.com/profile_images/1247685001711239168/jCNEVn9V_normal.jpg,https://pbs.twimg.com/profile_images/1247685001711239168/jCNEVn9V_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,osdw_yamaguchi,250,,none,https://t.co/RlgCRR390V,,False
161,,,2020-05-27 02:05:41+00:00,"[0, 132]","[{'text': 'プログラミング', 'indices': [124, 132]}]",,[],[],[],,2,False,"成功するエンジニアへの質問術

- 挙動として何を期待していて
- どのようなコードを書いていて
- 結果としてどのような挙動になっているか

オンラインでもオフラインでも
この辺が整理できているとキャッチボールが
円滑になること間違いなし！🤩

#プログラミング",,1265464158817890305,1265464158817890305,,,,,,False,ja,ja,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,False,Tue May 22 02:25:29 +0000 2018,True,False,TechFUL（ﾃｯｸﾌﾙ）は、学生や若手ITエンジニアを中心に、プログラミングスキルを測定し、実力や成長履歴をデータ表示することで、学習や就活に役立てることを目的としたサービスです。 毎月どなたでも参加できる全国ハッカソンを開催しています。|↓実際に体験してみてください|,[],"[{'url': 'https://t.co/ywbFAJIqLW', 'expanded_url': 'https://triple-four.com/', 'display_url': 'triple-four.com', 'indices': [0, 23]}]",1586,False,770,False,934,False,False,998751671642505221,998751671642505221,False,False,,3,日本,TechFUL,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/998751671642505221/1570612176,http://pbs.twimg.com/profile_images/998751971107454976/PKS0QvaG_normal.jpg,https://pbs.twimg.com/profile_images/998751971107454976/PKS0QvaG_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,tech_ful,529,,none,https://t.co/ywbFAJIqLW,,False
162,,,2020-05-27 02:07:26+00:00,"[0, 110]","[{'text': 'ジーズアカデミー', 'indices': [24, 33]}, {'text': 'プログラミング', 'indices': [34, 42]}, {'text': 'エンジニアスクール', 'indices': [43, 53]}, {'text': 'fukuoka', 'indices': [54, 62]}]",,[],"[{'url': 'https://t.co/EyRtTujTzP', 'expanded_url': 'https://gsacademy.tokyo/fukuoka/', 'display_url': 'gsacademy.tokyo/fukuoka/', 'indices': [63, 86]}, {'url': 'https://t.co/2Bw51MOqkl', 'expanded_url': 'http://bit.ly/36vakYu', 'display_url': 'bit.ly/36vakYu', 'indices': [87, 110]}]",[],,4,False,"現役弁護士がGGA優勝！プログラミング×法律家
#ジーズアカデミー #プログラミング #エンジニアスクール #fukuoka
https://t.co/EyRtTujTzP
https://t.co/2Bw51MOqkl",,1265464600851447815,1265464600851447815,,,,,,False,ja,ja,recent,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",False,False,Wed Sep 12 06:05:19 +0000 2018,True,False,起業・社内新規事業・就転職のエンジニア学校『G's ACADEMY FUKUOKA』公式。セカイを変えるGEEKを養成。授業料後払い・起業には出資支援も。大名（西鉄天神駅徒歩8分）で週末DEVコースと全日LABコースを設置。卒業生・在校生のリアルな声をリツイしたり紹介したりします。アフィリエイトはお断りしてます。,[],"[{'url': 'https://t.co/86Ireo7kMv', 'expanded_url': 'https://gsacademy.tokyo/fukuoka/', 'display_url': 'gsacademy.tokyo/fukuoka/', 'indices': [0, 23]}]",838,False,794,False,3312,False,False,1039756825531490304,1039756825531490304,False,False,,5,福岡市中央区大名1-3-41-1F/2F,ジーズアカデミーFUKUOKA／エンジニア起業家養成学校,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1039756825531490304/1536732529,http://pbs.twimg.com/profile_images/1039756978661285893/sQAai_ae_normal.jpg,https://pbs.twimg.com/profile_images/1039756978661285893/sQAai_ae_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,gsfukuoka,1736,,none,https://t.co/86Ireo7kMv,,False
163,,,2020-05-27 02:10:32+00:00,"[0, 83]","[{'text': 'エンジニア', 'indices': [44, 50]}, {'text': 'プログラミング', 'indices': [51, 59]}]",,[],"[{'url': 'https://t.co/0PUJrk7H92', 'expanded_url': 'http://ameblo.jp/curiookayama/entry-12599826544.html', 'display_url': 'ameblo.jp/curiookayama/e…', 'indices': [60, 83]}]",[],,4,False,"アメブロを更新しました。 『ホントかな？～～外の炎天下でマスクは付けなくていいよ～～』 #エンジニア #プログラミング
https://t.co/0PUJrk7H92",,1265465379410731014,1265465379410731014,,,,,,False,ja,ja,recent,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""https://ameblo.jp/"" rel=""nofollow"">Ameba_Blog</a>",False,False,Thu Nov 10 03:35:16 +0000 2016,False,False,"【キュリオステーション岡山店】
ロボット教室＆プログラミング&パソコン教室
プログラミングのこと、ホームページ制作のことなど疑問質問にお答えしています。
パソコンの便利な小技で、「こんなことできたの？」との驚きが・・・",[],"[{'url': 'https://t.co/WCl6SZb6x7', 'expanded_url': 'https://curiostationokayama.pw/', 'display_url': 'curiostationokayama.pw', 'indices': [0, 23]}]",480,False,61,False,90,False,False,796556806944395265,796556806944395265,False,False,,4,岡山市 北区,パソコン＆プログラミング教室＠キュリオステーション岡山,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/796556806944395265/1496974595,http://pbs.twimg.com/profile_images/873000931582803970/eZMLE53M_normal.jpg,https://pbs.twimg.com/profile_images/873000931582803970/eZMLE53M_normal.jpg,19CF86,000000,000000,000000,False,False,OkayamaCurio,1925,,none,https://t.co/WCl6SZb6x7,,False
164,,,2020-05-27 02:13:13+00:00,"[0, 138]","[{'text': 'プログラミング', 'indices': [130, 138]}]",,[],[],[],,4,False,"俺「githubからプルして作業するんだけど、やること多過ぎて草」

上司「イシュー機能を使えばいい話じゃないかぁ？ToDoリストみたいな感じのやつ。やらなければいけないタスクをすべて登録しておけば、頭がスッキリすっからかんだぞぉ」

俺「ナイスアイデア」

#プログラミング",,1265466054475608065,1265466054475608065,,,,,,False,ja,ja,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,False,Thu Apr 23 05:53:34 +0000 2020,True,False,リモート歴１年のwebエンジニアです。大学休学→サイト制作→東京でWebアプリ開発｜キラキラした才能とかないけどヤルです｜PHPをよく使うんでそれ系が多いと思います,[],,2,False,10,False,30,False,False,1253200297138155521,1253200297138155521,False,False,,0,,おのは,False,F5F8FA,,,False,,http://pbs.twimg.com/profile_images/1253200831148515328/Ayrfols7_normal.jpg,https://pbs.twimg.com/profile_images/1253200831148515328/Ayrfols7_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,harumage__don,20,,none,,,False
165,,,2020-05-27 02:15:30+00:00,"[0, 140]","[{'text': 'プログラミング', 'indices': [132, 140]}]",,[],[],[],,5,False,"プログラミング勉強してて思ったんやけど、
日本人が凄く分かりやすくて、最高に便利なプログラミング言語を日本語で開発して
日本のプログラミング技術が爆上がりして、世界的にも日本ヤバい！みたいになったら

将来、日本語が世界共通言語になるんじゃないかっていう世界線笑
#プログラミング",,1265466629166477315,1265466629166477315,,,,,,False,ja,ja,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,False,Sun Mar 18 06:07:32 +0000 2018,True,False,"人生とかいうクソゲーは生きてるだけで大儲け
#R6S #BFV #CODmw #Apex  #MHWIB #COC #Poker
○ハドルクラン:クラマス
○趣味:電波少女,climbgrow,HipHop,ストリートバスケ,ポエトリーディング,アニメ,映画,お絵描き
○プログラミング独学中…",[],"[{'url': 'https://t.co/fx6Jo3I6Ng', 'expanded_url': 'http://peing.net/ja/jokerjj247', 'display_url': 'peing.net/ja/jokerjj247', 'indices': [0, 23]}]",11271,False,145,False,160,False,True,975252344341389312,975252344341389312,False,False,,2,伊予ノ国🍊,J,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/975252344341389312/1522163298,http://pbs.twimg.com/profile_images/976708179206619136/A9nQYd7w_normal.jpg,https://pbs.twimg.com/profile_images/976708179206619136/A9nQYd7w_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,jokerjj247,3103,,none,https://t.co/fx6Jo3I6Ng,,False
166,,,2020-05-27 02:17:38+00:00,"[0, 89]","[{'text': 'Progate', 'indices': [54, 62]}, {'text': '今日の積み上げ', 'indices': [72, 80]}, {'text': 'プログラミング', 'indices': [81, 89]}]",,[],"[{'url': 'https://t.co/o60J3f8s1b', 'expanded_url': 'https://prog-8.com/lessons/jquery/study/1', 'display_url': 'prog-8.com/lessons/jquery…', 'indices': [30, 53]}]",[],,16,False,"「jQuery 学習コース 初級編」コースを修了しました！ https://t.co/o60J3f8s1b #Progate

基礎から復習！
#今日の積み上げ
#プログラミング",,1265467165831884801,1265467165831884801,,,,,,False,ja,ja,recent,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,False,Mon Dec 23 04:13:40 +0000 2019,True,False,2019年12月▶︎TECH::EXPERT68期卒 未経験スタート HTML/CSS/Haml/Sass/Ruby/Rails/SQL/JS/React/Vue/GitHub 最終目標はフルスタックエンジニア🏃‍♂️ 古民家の縁側でお仕事🍵,[],"[{'url': 'https://t.co/aoycgNy7Ni', 'expanded_url': 'https://desolate-plains-54094.herokuapp.com/', 'display_url': 'desolate-plains-54094.herokuapp.com', 'indices': [0, 23]}]",705,False,235,False,302,False,True,1208963814479155202,1208963814479155202,False,False,,2,,yanai@フリーランスエンジニア🏃‍♂️,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1208963814479155202/1584543972,http://pbs.twimg.com/profile_images/1213121085761155078/R1Bhz-Py_normal.jpg,https://pbs.twimg.com/profile_images/1213121085761155078/R1Bhz-Py_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,yni_se,503,,none,https://t.co/aoycgNy7Ni,,False
167,,,2020-05-27 02:18:22+00:00,"[0, 104]","[{'text': 'プログラミング', 'indices': [76, 84]}, {'text': 'プログラミング勉強中', 'indices': [85, 96]}, {'text': '相互フォロー', 'indices': [97, 104]}]",,[],[],[],,5,False,"【プログラミングのアプトプット】
Rubyは開発者が唯一日本人。柔軟性が高いうえに難易度が低いため、初心者が最初に覚える言語としても注目を浴びている

＃プログラミング
＃プログラミング勉強中
＃相互フォロー",,1265467352566513664,1265467352566513664,,,,,,False,ja,ja,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",False,False,Fri Nov 30 09:11:52 +0000 2018,True,False,"公式LINEで仕事探しの情報や副業情報を無料発信してます！

今の仕事を続けるか。『適職診断』E-BOOKプレゼント中 →

https://t.co/JdyvxQH8ZP

#フォロバリプ会","[{'url': 'https://t.co/JdyvxQH8ZP', 'expanded_url': 'https://lin.ee/2KdLxGY', 'display_url': 'lin.ee/2KdLxGY', 'indices': [63, 86]}]","[{'url': 'https://t.co/EjX3Gjok9p', 'expanded_url': 'https://tensyokukira.com', 'display_url': 'tensyokukira.com', 'indices': [0, 23]}]",1260,False,970,False,1212,False,False,1068432411023704064,1068432411023704064,False,False,,1,,kira（読書と動物、アウトプット好き）,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1068432411023704064/1543894321,http://pbs.twimg.com/profile_images/1259480802347245569/cRk0209S_normal.jpg,https://pbs.twimg.com/profile_images/1259480802347245569/cRk0209S_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,tensyokukira,1131,,none,https://t.co/EjX3Gjok9p,,False
168,,,2020-05-27 02:18:24+00:00,"[0, 103]","[{'text': '今日の積み上げ', 'indices': [0, 8]}, {'text': 'プログラミング', 'indices': [95, 103]}]",,[],[],[],,14,False,"#今日の積み上げ 予定
・JS,jQuery復習
・読書
・運動
・ストレッチ
・技術ブログ投稿
・メモ書き
・ボイトレ
・Wantedlyのプロフィール提出

予定投稿しとらんやった！😂
#プログラミング",,1265467360846073858,1265467360846073858,,,,,,False,ja,ja,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,False,Mon Dec 23 04:13:40 +0000 2019,True,False,2019年12月▶︎TECH::EXPERT68期卒 未経験スタート HTML/CSS/Haml/Sass/Ruby/Rails/SQL/JS/React/Vue/GitHub 最終目標はフルスタックエンジニア🏃‍♂️ 古民家の縁側でお仕事🍵,[],"[{'url': 'https://t.co/aoycgNy7Ni', 'expanded_url': 'https://desolate-plains-54094.herokuapp.com/', 'display_url': 'desolate-plains-54094.herokuapp.com', 'indices': [0, 23]}]",705,False,235,False,302,False,True,1208963814479155202,1208963814479155202,False,False,,2,,yanai@フリーランスエンジニア🏃‍♂️,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1208963814479155202/1584543972,http://pbs.twimg.com/profile_images/1213121085761155078/R1Bhz-Py_normal.jpg,https://pbs.twimg.com/profile_images/1213121085761155078/R1Bhz-Py_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,yni_se,503,,none,https://t.co/aoycgNy7Ni,,False
169,,,2020-05-27 02:24:01+00:00,"[0, 122]","[{'text': 'プログラミング', 'indices': [97, 105]}, {'text': '筋トレ', 'indices': [106, 110]}, {'text': '筋肉痛', 'indices': [111, 115]}, {'text': 'エンジニア', 'indices': [116, 122]}]",,[],"[{'url': 'https://t.co/qwE7tt1gII', 'expanded_url': 'http://raberu82.blog.jp/archives/6508854.html', 'display_url': 'raberu82.blog.jp/archives/65088…', 'indices': [72, 95]}]",[],,6,False,"脱サラ子持ちニートラベルの成り上がり
本日のブログ
🟥筋肉痛
私は筋肉痛が好きです。筋肉痛とはどう向き合うべきなのかを私なりに書いてみました。
https://t.co/qwE7tt1gII

#プログラミング #筋トレ #筋肉痛 #エンジニア",,1265468771382128640,1265468771382128640,,,,,,False,ja,ja,recent,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,Mon Jan 20 03:30:25 +0000 2020,True,False,28歳で脱サラ後 フリーランスエンジニアへ！今年4月からU-ebu事務所を開業！ U-ebu事務所:ポートフォリオ https://t.co/KJ51x5ePkA   テックキャンプ卒業生！フリーランスエンジニアとして培った知識や情報を発信していきます！,"[{'url': 'https://t.co/KJ51x5ePkA', 'expanded_url': 'http://u-ebu.com', 'display_url': 'u-ebu.com', 'indices': [58, 81]}]",,58,False,67,False,106,False,False,1219099807656005632,1219099807656005632,False,False,,0,,ラベル＠U-ebu事務所:フリーランスエンジニア,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1219099807656005632/1586829423,http://pbs.twimg.com/profile_images/1260070662569250817/4QOE6B0t_normal.jpg,https://pbs.twimg.com/profile_images/1260070662569250817/4QOE6B0t_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,8qB5pLtZh4XDgdB,124,,none,,,False
170,,,2020-05-27 02:24:14+00:00,"[0, 102]","[{'text': '駆け出しエンジニアと繋がりたい', 'indices': [76, 92]}, {'text': 'プログラミング', 'indices': [94, 102]}]","[{'id': 1265468820698787840, 'id_str': '1265468820698787840', 'indices': [103, 126], 'media_url': 'http://pbs.twimg.com/media/EY_ZMAwVcAAZzaR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EY_ZMAwVcAAZzaR.jpg', 'url': 'https://t.co/WRi1HshoQb', 'display_url': 'pic.twitter.com/WRi1HshoQb', 'expanded_url': 'https://twitter.com/ShimaZaki31/status/1265468826369421314/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}}]",[],[],[],"[{'id': 1265468820698787840, 'id_str': '1265468820698787840', 'indices': [103, 126], 'media_url': 'http://pbs.twimg.com/media/EY_ZMAwVcAAZzaR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EY_ZMAwVcAAZzaR.jpg', 'url': 'https://t.co/WRi1HshoQb', 'display_url': 'pic.twitter.com/WRi1HshoQb', 'expanded_url': 'https://twitter.com/ShimaZaki31/status/1265468826369421314/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}}}]",14,False,"今回はHTMLとCSSの勉強のつづき

レイアウト整えるの思ったより時間かかった

1時間くらいかけてガタガタレイアウトから写真の感じにもっていけた

#駆け出しエンジニアと繋がりたい 
#プログラミング https://t.co/WRi1HshoQb",,1265468826369421314,1265468826369421314,,,,,,False,ja,ja,recent,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,False,Fri May 22 22:50:52 +0000 2020,True,False,"駆け出しエンジニアsince2020.5.13- 勉強中→HTML, CSS, JavaScript 勉強始める予定→PHP 様子見→pythonとc#",[],,44,False,15,False,13,False,False,1263965399567089665,1263965399567089665,False,False,,0,,SHIMAZAKI,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1263965399567089665/1590188012,http://pbs.twimg.com/profile_images/1263965694862831616/LH6iUpHh_normal.jpg,https://pbs.twimg.com/profile_images/1263965694862831616/LH6iUpHh_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,ShimaZaki31,12,,none,,,False
171,,,2020-05-27 02:25:33+00:00,"[0, 139]","[{'text': 'SQL', 'indices': [24, 28]}, {'text': 'プログラミング', 'indices': [29, 37]}]",,[],[],[],,5,False,"シノニムを作成していなかった事が原因でした😇

#SQL #プログラミング 
📝ストアドファンクション
　戻り値のある関数
📝ストアドプロシージャ
　戻り値のない関数
📝シノニム
　表やビューなどのオブジェクトに別名を付ける。他スキーマのオブジェクトでもスキーマ名を省略できる。",,1265469159099383808,1265469159099383808,usagigozen,1.2654520336890593e+18,1265452033689059328,1.2295418886354985e+18,1229541888635498499,False,ja,ja,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,False,Mon Feb 17 23:05:59 +0000 2020,True,False,"転職を繰り返し、4度目で未経験からSEになった0歳児パパ。本職のスキルを活かし、副業としてクラウドソーシングとブログ運用を奮闘中！
【呟き】プログラミング・雑談・web・セキュリティ＞ブログ
【スキル】main：Java/HTML/CSS/js/webセキュリティ/sub：PHP/Python/typeScript",[],"[{'url': 'https://t.co/q9tLY48gA8', 'expanded_url': 'http://pdotnavi.com/', 'display_url': 'pdotnavi.com', 'indices': [0, 23]}]",2590,False,157,False,184,False,False,1229541888635498499,1229541888635498499,False,False,,0,,usagigozen@PHP勉強中,False,F5F8FA,,,False,https://pbs.twimg.com/profile_banners/1229541888635498499/1585072013,http://pbs.twimg.com/profile_images/1242496578998304769/t0omgdfq_normal.jpg,https://pbs.twimg.com/profile_images/1242496578998304769/t0omgdfq_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,usagigozen,637,,none,https://t.co/q9tLY48gA8,,False
