,created_at,id,id_str,full_text,truncated,display_text_range,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,entities.media,extended_entities.media,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,user.profile_banner_url,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.full_text,quoted_status.truncated,quoted_status.display_text_range,quoted_status.entities.hashtags,quoted_status.entities.symbols,quoted_status.entities.user_mentions,quoted_status.entities.urls,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.source,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.description,quoted_status.user.url,quoted_status.user.entities.url.urls,quoted_status.user.entities.description.urls,quoted_status.user.protected,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.created_at,quoted_status.user.favourites_count,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.verified,quoted_status.user.statuses_count,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.is_translation_enabled,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.has_extended_profile,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.translator_type,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.lang,quoted_status.entities.media,quoted_status.extended_entities.media,quoted_status.user.profile_banner_url
59,Fri May 29 15:09:22 +0000 2020,1266386154468737024,1266386154468737024,うううううううう、、、来る,False,"[0, 13]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],,,ja,recent,1449319746,1449319746,ワンダ,sasunaru_wr,,虎穴に入らずんば虎子を得ず。,,[],False,380,219,5,Wed May 22 16:17:53 +0000 2013,559829,,,False,False,30450,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1108980023283716096/nFA_9gc9_normal.jpg,https://pbs.twimg.com/profile_images/1108980023283716096/nFA_9gc9_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/1449319746/1517034555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Fri May 29 15:09:22 +0000 2020,1266386154460344326,1266386154460344326,登場人物全員池沼,False,"[0, 8]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],,,ja,recent,1158000456372633600,1158000456372633600,V茶,Vtuber22,平均ファボ2〜3！もっといいねしろ！,旧V好き茶ん/ボイスドラマすき/Vtuber好き/フォロバする/最近kunしゃんすき/リムるんだったらブロ解しろ/避難垢(@Vtuber23)/容赦なくブロックはするよ,,[],False,613,1787,9,Sun Aug 04 13:03:18 +0000 2019,60362,,,True,False,8975,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1260931748499603458/D8Q30jIA_normal.jpg,https://pbs.twimg.com/profile_images/1260931748499603458/D8Q30jIA_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/1158000456372633600/1586101575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,Fri May 29 15:09:22 +0000 2020,1266386154456330241,1266386154456330241,@Sena___fworoba 食べたい、、、,False,"[16, 23]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2663734960131564e+18,1266373496013156355,7.962937796280115e+17,796293779628011520,Sena___fworoba,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'Sena___fworoba', 'name': 'せなサブ@メインフォローして！', 'id': 796293779628011520, 'id_str': '796293779628011520', 'indices': [0, 15]}]",[],,,ja,recent,717142166041026563,717142166041026563,ひまわり🌻🌻🌻あの夢をなぞって,ponpon_sf,⭐ POLARIS SING ⭐ 推⏩『☀️名前✨』,まっすぐにうたいます🌻Tag⏩#サンサンひまちゃん i⏩@kahlua_nana h⏩@o_22t_18o0 CAS⏩https://t.co/7kkCzmIh3Z 絡んでくれる人はフォロバしてます！,https://t.co/llPx3oqC71,"[{'url': 'https://t.co/7kkCzmIh3Z', 'expanded_url': 'https://twitcasting.tv/c:taiyo_0611', 'display_url': 'twitcasting.tv/c:taiyo_0611', 'indices': [59, 82]}]",False,1149,568,59,Tue Apr 05 00:09:51 +0000 2016,35331,,,False,False,37646,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1233789277483307009/5V6F0YbV_normal.jpg,https://pbs.twimg.com/profile_images/1233789277483307009/5V6F0YbV_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/llPx3oqC71', 'expanded_url': 'https://polaris-factory.jp/', 'display_url': 'polaris-factory.jp', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/717142166041026563/1584534792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,Fri May 29 15:09:22 +0000 2020,1266386154451947526,1266386154451947526,"やっと終わった！！！！
ロボットプラネットユートピア鳥S！！！！
ほんまにむっちゃ回数かかったしほんま苦手すぎて辛かったけど良かった！！！！ https://t.co/E1F9dmbIMH",False,"[0, 70]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,False,ja,[],[],[],[],"[{'id': 1266386148571533313, 'id_str': '1266386148571533313', 'indices': [71, 94], 'media_url': 'http://pbs.twimg.com/media/EZMbfhYU0AE6CIP.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EZMbfhYU0AE6CIP.jpg', 'url': 'https://t.co/E1F9dmbIMH', 'display_url': 'pic.twitter.com/E1F9dmbIMH', 'expanded_url': 'https://twitter.com/jmjtjtatatatamw/status/1266386154451947526/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]","[{'id': 1266386148571533313, 'id_str': '1266386148571533313', 'indices': [71, 94], 'media_url': 'http://pbs.twimg.com/media/EZMbfhYU0AE6CIP.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EZMbfhYU0AE6CIP.jpg', 'url': 'https://t.co/E1F9dmbIMH', 'display_url': 'pic.twitter.com/E1F9dmbIMH', 'expanded_url': 'https://twitter.com/jmjtjtatatatamw/status/1266386154451947526/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]",ja,recent,1069974558373928961,1069974558373928961,ポパイSS音ゲー垢,jmjtjtatatatamw,,音ゲーいろいろと触ってます！！SEGA3機種虹レになりました！！maimai虹レ🌈 max9738真極取得！！ ！！チュウニズム虹レ🌈max 15.00 オンゲキ虹レ🌈max15.04 太鼓も少し触るグルコスとwacca とかもたまに〜どの機種も下手ですが一生懸命頑張ってます！！！！,,[],False,531,644,5,Tue Dec 04 15:19:48 +0000 2018,5546,,,False,False,2086,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1264592944771723264/TKniDLGR_normal.jpg,https://pbs.twimg.com/profile_images/1264592944771723264/TKniDLGR_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/1069974558373928961/1554524761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Fri May 29 15:09:22 +0000 2020,1266386154443571202,1266386154443571202,@yosiza_20 わかります！！！めちゃくちゃわかります！！！！！高校デビューはオタクを隠そうと思ったけど結局愛が増す一方だったのでもう諦めました！笑,False,"[11, 77]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2663836672716268e+18,1266383667271626752,1.1637190088534344e+18,1163719008853434368,yosiza_20,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'yosiza_20', 'name': 'ありまる', 'id': 1163719008853434368, 'id_str': '1163719008853434368', 'indices': [0, 10]}]",[],,,ja,recent,1137508710455029761,1137508710455029761,あんこ,amsgsk621,自由の女神になって推しを眺め隊,一生アミューズ様についていく【@ryo_staff】【@handsomefes】,,[],False,133,245,0,Sat Jun 08 23:56:25 +0000 2019,10995,,,True,False,2112,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1261758365199294464/Rn_jQxwh_normal.jpg,https://pbs.twimg.com/profile_images/1261758365199294464/Rn_jQxwh_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/1137508710455029761/1589661761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,Fri May 29 15:09:22 +0000 2020,1266386154435211264,1266386154435211264,@LLatsu14 うん！あの紙だと失くす気しかしないからカード作ってたょ😊結構日にちかかったけど💦申請書はまだこれからだからね～😂そろそろ発送だょね!,False,"[10, 76]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.266353923742331e+18,1266353923742330880,332651568.0,332651568,LLatsu14,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'LLatsu14', 'name': '☆あっちゃん14¨̮⑅*☆🥤', 'id': 332651568, 'id_str': '332651568', 'indices': [0, 9]}]",[],,,ja,recent,2370185690,2370185690,えみ✨,emipooh15,神奈川,aiko、わんこ、スイーツはご飯✨抹茶、ブラサン、エステ、ヨガ♡ライブは全力🎵無言フォローはフォロバしません。ごめんなさい(´-ω-｀)美味しいと震える。美味しいって幸せ✨ご飯は1日3回!ゆっくりゆっくり元気印。もっと笑って会いに行こう😊5/25は名前を呼んで貰えた記念日㊗️,,[],False,654,447,8,Mon Mar 03 10:07:12 +0000 2014,22952,,,False,False,117224,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/627525947512631296/f7Sps2BZ_normal.jpg,https://pbs.twimg.com/profile_images/627525947512631296/f7Sps2BZ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/2370185690/1486906650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Fri May 29 15:09:22 +0000 2020,1266386154435178496,1266386154435178496,ねむいねむ,False,"[0, 5]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],,,ja,recent,1014099731939672064,1014099731939672064,tama,tamaryoto,,お得なことが大好き👌💕 当選したらインスタグラムでポストします😉🙏💕,,[],False,13,522,0,Tue Jul 03 10:53:11 +0000 2018,11,,,False,False,1645,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1246778902648741888/gzbV2i50_normal.jpg,https://pbs.twimg.com/profile_images/1246778902648741888/gzbV2i50_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,Fri May 29 15:09:22 +0000 2020,1266386154426822656,1266386154426822656,@jas__mii ちょっと待ってどれ！！！！,False,"[10, 23]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2663856075692728e+18,1266385607569272833,1.2397441488795034e+18,1239744148879503362,jas__mii,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'jas__mii', 'name': 'じゃすみん🧞\u200d♂️🤍', 'id': 1239744148879503362, 'id_str': '1239744148879503362', 'indices': [0, 9]}]",[],,,ja,recent,1085087834422165504,1085087834422165504,こっこちゃん⁷🪐,kookchan_,ゆんの隣,@BTS_twt 🌐🥕🤍 ʲᵘⁿᵍᵏᵒᵒᵏ,,[],False,220,217,13,Tue Jan 15 08:14:34 +0000 2019,16583,,,False,False,4728,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1232446253729927171/hqglG_PQ_normal.jpg,https://pbs.twimg.com/profile_images/1232446253729927171/hqglG_PQ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/1085087834422165504/1579101022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,Fri May 29 15:09:22 +0000 2020,1266386154422595584,1266386154422595584,@ri_hasta1216 金やるからうちのWiFiを絶対に回線落ちしない高速WiFiにしてくれ,False,"[14, 48]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2663838206866842e+18,1266383820686684160,1.2611172045289021e+18,1261117204528902144,ri_hasta1216,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'ri_hasta1216', 'name': 'りふ🌿', 'id': 1261117204528902144, 'id_str': '1261117204528902144', 'indices': [0, 13]}]",[],,,ja,recent,1259470572846592001,1259470572846592001,しいたけ,shiiiitake_mash,ic→@hina_knps,一応20↑｜Splatoon2｜warframe｜# コンパス｜あつまれどうぶつの森｜パズドラ｜荒野行動｜スマブラ｜identityV｜Sky とかやってます。どれもそれなりに下手。仲良くしてやってください🥺 映画を見ることが生きがい。仲良くする気がないなら回れ右してステイホーム🏠,,[],False,7,16,0,Sun May 10 13:09:31 +0000 2020,57,,,False,False,273,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1261371646914387969/rzYpLyI4_normal.jpg,https://pbs.twimg.com/profile_images/1261371646914387969/rzYpLyI4_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/1259470572846592001/1589962533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,Fri May 29 15:09:22 +0000 2020,1266386154422558721,1266386154422558721,出たよ!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!(出てない),False,"[0, 64]","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],,,ja,recent,1007650096769482752,1007650096769482752,おこめ,kome_1019,今日も暗く清潔に,ここは地獄。ネタバレするよ!!!!!!!!!!!18↓ あん☆📸垢→ @poppokopo__,https://t.co/1BISJjlqCQ,[],False,125,177,3,Fri Jun 15 15:44:39 +0000 2018,22817,,,False,False,47706,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1265886187803140096/pf_1cUth_normal.jpg,https://pbs.twimg.com/profile_images/1265886187803140096/pf_1cUth_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/1BISJjlqCQ', 'expanded_url': 'http://twpf.jp/kome_1019', 'display_url': 'twpf.jp/kome_1019', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/1007650096769482752/1576200329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,Fri May 29 15:09:22 +0000 2020,1266386154418388992,1266386154418388992,床がヤバイんだって,False,"[0, 9]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],,,ja,recent,1253359429476511746,1253359429476511746,ひ,fkmthbk,,21歳 拳で ＿＿＿＿＿＿,,[],False,13,92,0,Thu Apr 23 16:26:04 +0000 2020,434,,,False,False,97,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1266182783975579649/9zJ6-6ys_normal.jpg,https://pbs.twimg.com/profile_images/1266182783975579649/9zJ6-6ys_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/1253359429476511746/1587660805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Fri May 29 15:09:22 +0000 2020,1266386154414211077,1266386154414211077,なんで親流れへんねん,False,"[0, 10]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,,ja,[],[],[],[],,,ja,recent,914323390218911745,914323390218911745,solc,Un_Here_Na,🏡 兎田園都市,麻雀(姫麻雀)/C#/音楽/映像,https://t.co/AujF552vAg,[],False,49,56,5,Sun Oct 01 02:57:38 +0000 2017,1365,,,False,False,13637,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1183434235983454209/j3Q3zPda_normal.png,https://pbs.twimg.com/profile_images/1183434235983454209/j3Q3zPda_normal.png,981CEB,000000,000000,000000,False,True,False,False,False,False,False,none,"[{'url': 'https://t.co/AujF552vAg', 'expanded_url': 'https://store.steampowered.com/app/1084520/', 'display_url': 'store.steampowered.com/app/1084520/', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/914323390218911745/1533845493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Fri May 29 15:09:22 +0000 2020,1266386154410012673,1266386154410012673,@xyzrepainting__ とりあえずは安心そう.....？,False,"[17, 33]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.2662637359386337e+18,1266263735938633729,1.2293483236407951e+18,1229348323640795139,xyzrepainting__,,,,,False,0,0,False,False,,ja,[],[],"[{'screen_name': 'xyzrepainting__', 'name': 'サハラ💥', 'id': 1229348323640795139, 'id_str': '1229348323640795139', 'indices': [0, 16]}]",[],,,ja,recent,1043196708199559169,1043196708199559169,紅葉蕨,M0m1wara,よく誤ふぁぼしますごめんなさい,弁財天　アスカ,,[],False,305,341,8,Fri Sep 21 17:54:11 +0000 2018,10978,,,False,False,6160,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1252569868844425216/hm2lg0HG_normal.jpg,https://pbs.twimg.com/profile_images/1252569868844425216/hm2lg0HG_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/1043196708199559169/1563109005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Fri May 29 15:09:22 +0000 2020,1266386154410012672,1266386154410012672,【定期・宣伝】詩を投稿しております。https://t.co/vW03tHBswU気が向いた時にお読みください。短く読みやすくなっております。,False,"[0, 71]","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",,,,,,,,,,False,0,0,False,False,False,ja,[],[],[],"[{'url': 'https://t.co/vW03tHBswU', 'expanded_url': 'https://ncode.syosetu.com/n5318fm/', 'display_url': 'ncode.syosetu.com/n5318fm/', 'indices': [18, 41]}]",,,ja,recent,819398852717359104,819398852717359104,月野 光,TsuKiNo_HIKAL65,,小説家になろうにて気ままに投稿しております。エブリスタ登録しました。やることをちょっとずつこなしていきます。イラスト、作曲、映像作り。イラスト練習のためのアナログ絵、練習 始めました。,https://t.co/gC05EtaBlb,[],False,2540,1909,19,Thu Jan 12 04:21:24 +0000 2017,843,,,False,False,29951,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/867582161695768576/RqgoZZ1f_normal.jpg,https://pbs.twimg.com/profile_images/867582161695768576/RqgoZZ1f_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/gC05EtaBlb', 'expanded_url': 'https://www.youtube.com/channel/UCRTZVdvyokPHMkrIzIJY7Lg', 'display_url': 'youtube.com/channel/UCRTZV…', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/819398852717359104/1484195336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,Fri May 29 15:09:22 +0000 2020,1266386154409979904,1266386154409979904,"ベレー帽とシューグラの相性も悪くないと思う

フルアーマーだとどうなるかな？ https://t.co/dJTkIKUZOr",False,"[0, 38]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.2663374497912177e+18,1266337449791217665,9.543200158507868e+17,954320015850786818,RAYDFUSE1,,,,,False,0,0,False,False,False,ja,[],[],[],[],"[{'id': 1266386139264344064, 'id_str': '1266386139264344064', 'indices': [39, 62], 'media_url': 'http://pbs.twimg.com/media/EZMbe-tUYAA2JC7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EZMbe-tUYAA2JC7.jpg', 'url': 'https://t.co/dJTkIKUZOr', 'display_url': 'pic.twitter.com/dJTkIKUZOr', 'expanded_url': 'https://twitter.com/RAYDFUSE1/status/1266386154409979904/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}}}]","[{'id': 1266386139264344064, 'id_str': '1266386139264344064', 'indices': [39, 62], 'media_url': 'http://pbs.twimg.com/media/EZMbe-tUYAA2JC7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EZMbe-tUYAA2JC7.jpg', 'url': 'https://t.co/dJTkIKUZOr', 'display_url': 'pic.twitter.com/dJTkIKUZOr', 'expanded_url': 'https://twitter.com/RAYDFUSE1/status/1266386154409979904/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}}}, {'id': 1266386147095134209, 'id_str': '1266386147095134209', 'indices': [39, 62], 'media_url': 'http://pbs.twimg.com/media/EZMbfb4UwAEDYxZ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EZMbfb4UwAEDYxZ.jpg', 'url': 'https://t.co/dJTkIKUZOr', 'display_url': 'pic.twitter.com/dJTkIKUZOr', 'expanded_url': 'https://twitter.com/RAYDFUSE1/status/1266386154409979904/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}}}]",ja,recent,954320015850786818,954320015850786818,⚔️🌚 RAY/D/FUSE🌚⚔️🌸Hope is not thrown away🌸,RAYDFUSE1,⚔️傭兵派遣会社バード商会(セヴェル支部)B級⚔️,"秋田のサバゲーマーです(^^)
#ARMOR装備 バインダー勢🕊、インドアではたまに #スーツサバ 🔫…共通して使うものはAUTO9🔫とスポンジ刀⚔️ #LARP 武器⚔️も最近揃えました！場所によって #弾弓 🏹も使います。もっといろんな世界が知りたいです…🌏✨2019年 #ARMOR祭 4参戦🇫🇷⚔️",https://t.co/bokHp89iez,[],False,2299,2354,26,Fri Jan 19 11:49:56 +0000 2018,25850,,,False,False,18177,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1241394235225427969/UIwRYR1w_normal.jpg,https://pbs.twimg.com/profile_images/1241394235225427969/UIwRYR1w_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,"[{'url': 'https://t.co/bokHp89iez', 'expanded_url': 'https://youtu.be/OLq_6faWQcc', 'display_url': 'youtu.be/OLq_6faWQcc', 'indices': [0, 23]}]",https://pbs.twimg.com/profile_banners/954320015850786818/1583927510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
